run_id,original_path,terrain_name,terrain_height_cm,contact_timing_bias_s,repeat_idx,startup_valid,late_stabilization,secondary_label,start_z,end_z,delta_z,forward_progress,duration_executed,success,task_completion_success,filter_pass,exclusion_reason
20260410_232339_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232339_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r09,ocs2_stepdown,5.0,0.0,9,True,False,,0.283,0.3528,0.0698,1.3994,22.0023,True,True,True,
20260410_232414_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232414_ocs2_stepdown_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_r10,ocs2_stepdown,5.0,0.0,10,True,False,,0.0009,0.0458,0.045,1.4542,22.0022,True,True,True,
20260410_222224_ocs2_stepdown_height_only_nominal_v1_contactflagbias_d000_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_222224_ocs2_stepdown_height_only_nominal_v1_contactflagbias_d000_v1,ocs2_stepdown,5.0,0.0,,True,False,,0.2815,0.3528,0.0714,1.4584,22.0026,True,True,True,
20260410_232449_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232449_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r01,ocs2_stepdown,5.0,0.05,1,True,False,,0.2823,0.3523,0.07,2.3182,22.0022,True,True,True,
20260410_232523_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232523_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r02,ocs2_stepdown,5.0,0.05,2,True,False,,-0.0001,0.0799,0.0799,2.0231,22.002,True,True,True,
20260410_232558_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232558_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r03,ocs2_stepdown,5.0,0.05,3,True,False,,0.2813,0.3524,0.0711,2.2461,22.0022,True,True,True,
20260410_232632_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232632_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r04,ocs2_stepdown,5.0,0.05,4,True,False,,-0.0002,0.0641,0.0643,2.3321,22.002,True,True,True,
20260410_232707_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232707_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r05,ocs2_stepdown,5.0,0.05,5,True,False,,0.1613,0.1018,-0.0595,0.0207,22.0022,True,True,False,low_progress
20260410_232740_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232740_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r06,ocs2_stepdown,5.0,0.05,6,True,False,,0.2809,0.3524,0.0714,2.3463,22.0021,True,True,True,
20260410_232815_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232815_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r07,ocs2_stepdown,5.0,0.05,7,True,False,,-0.0,0.1419,0.142,2.2427,22.0025,True,True,True,
20260410_232850_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232850_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r08,ocs2_stepdown,5.0,0.05,8,True,False,,0.2816,0.3524,0.0708,2.0332,22.0015,True,True,True,
20260410_232924_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232924_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r09,ocs2_stepdown,5.0,0.05,9,True,False,,0.0,0.0251,0.0251,2.3081,22.0021,True,True,True,
20260410_232958_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_232958_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp005_r10,ocs2_stepdown,5.0,0.05,10,True,False,,0.2829,0.3524,0.0694,2.3299,22.0024,True,True,True,
20260410_222758_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_p005_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_222758_ocs2_stepdown_ctp005_height_only_nominal_v1_contactflagbias_p005_v1,ocs2_stepdown,5.0,0.05,,True,False,,0.2805,0.3524,0.0719,2.3065,22.0019,True,True,True,
20260410_233036_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233036_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r01,ocs2_stepdown,5.0,0.07,1,True,False,,-0.0003,0.2287,0.229,2.7311,22.0024,True,True,True,
20260410_233110_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233110_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r02,ocs2_stepdown,5.0,0.07,2,True,False,,0.164,0.1022,-0.0618,0.0206,22.0024,True,True,False,low_progress
20260410_233143_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233143_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r03,ocs2_stepdown,5.0,0.07,3,True,False,,-0.0002,0.309,0.3091,2.7425,22.0024,True,True,True,
20260410_233218_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233218_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r04,ocs2_stepdown,5.0,0.07,4,True,False,,-0.0001,0.305,0.3051,2.7374,22.0024,True,True,True,
20260410_233253_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233253_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r05,ocs2_stepdown,5.0,0.07,5,True,False,,0.0002,0.0667,0.0666,2.7049,22.0021,True,True,True,
20260410_233326_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233326_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r06,ocs2_stepdown,5.0,0.07,6,True,False,,0.0001,0.3398,0.3397,2.7286,22.0023,True,True,True,
20260410_233401_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233401_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r07,ocs2_stepdown,5.0,0.07,7,True,False,,0.0001,0.0855,0.0854,2.7141,22.0016,True,True,True,
20260410_233436_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233436_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r08,ocs2_stepdown,5.0,0.07,8,True,False,,-0.0,0.4427,0.4427,2.6959,22.0023,True,True,True,
20260410_233510_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233510_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r09,ocs2_stepdown,5.0,0.07,9,True,False,,-0.0002,0.3808,0.381,2.6723,22.0016,True,True,True,
20260410_233545_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233545_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp007_r10,ocs2_stepdown,5.0,0.07,10,True,False,,0.0002,0.3507,0.3505,2.6881,22.0022,True,True,True,
20260410_223050_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_p007_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_223050_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_p007_v1,ocs2_stepdown,5.0,0.07,,True,False,,0.1619,0.1021,-0.0598,0.02,22.0022,True,True,False,low_progress
20260410_223129_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_p007_rerun_v2,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_223129_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_p007_rerun_v2,ocs2_stepdown,5.0,0.07,,True,False,,0.1611,0.1007,-0.0603,0.0202,22.002,True,True,False,low_progress
20260410_223356_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_p007_rerun_v3,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_223356_ocs2_stepdown_ctp007_height_only_nominal_v1_contactflagbias_p007_rerun_v3,ocs2_stepdown,5.0,0.07,,True,False,,0.2825,0.3529,0.0704,2.6727,22.0022,True,True,True,
20260410_233620_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233620_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r01,ocs2_stepdown,5.0,0.08,1,True,False,,0.2815,0.3527,0.0711,2.8511,22.0023,True,True,True,
20260410_233653_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233653_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r02,ocs2_stepdown,5.0,0.08,2,True,False,,0.2811,0.3529,0.0718,2.896,22.0015,True,True,True,
20260410_233727_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233727_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r03,ocs2_stepdown,5.0,0.08,3,True,False,,0.2824,0.3522,0.0697,2.8473,22.0022,True,True,True,
20260410_233802_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233802_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r04,ocs2_stepdown,5.0,0.08,4,True,False,,0.2809,0.3537,0.0729,2.8519,22.0023,True,True,True,
20260410_233836_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233836_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r05,ocs2_stepdown,5.0,0.08,5,True,False,,0.2819,0.3522,0.0703,2.8294,22.0022,True,True,True,
20260410_233911_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233911_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r06,ocs2_stepdown,5.0,0.08,6,True,False,,0.2802,0.3533,0.0731,3.0881,22.0024,True,True,True,
20260410_233945_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_233945_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r07,ocs2_stepdown,5.0,0.08,7,True,False,,0.2826,0.3523,0.0697,2.8566,22.0025,True,True,True,
20260410_234019_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234019_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r08,ocs2_stepdown,5.0,0.08,8,True,False,,0.2824,0.3523,0.0699,2.8175,22.0022,True,True,True,
20260410_234057_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234057_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r09,ocs2_stepdown,5.0,0.08,9,True,False,,0.281,0.3525,0.0715,2.8551,22.0024,True,True,True,
20260410_234132_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234132_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp008_r10,ocs2_stepdown,5.0,0.08,10,True,False,,0.1606,0.1018,-0.0588,0.0204,22.0023,True,True,False,low_progress
20260410_223520_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_p008_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_223520_ocs2_stepdown_ctp008_height_only_nominal_v1_contactflagbias_p008_v1,ocs2_stepdown,5.0,0.08,,True,False,,0.2799,0.354,0.0741,3.1013,22.002,True,True,True,
20260410_234205_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234205_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r01,ocs2_stepdown,5.0,0.09,1,True,False,,0.1628,0.1012,-0.0616,0.0199,22.0021,True,True,False,low_progress
20260410_234239_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234239_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r02,ocs2_stepdown,5.0,0.09,2,True,False,,0.2828,0.3541,0.0713,3.25,22.0017,True,True,True,
20260410_234314_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234314_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r03,ocs2_stepdown,5.0,0.09,3,True,False,,0.2827,0.354,0.0713,3.1965,22.0023,True,True,True,
20260410_234347_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234347_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r04,ocs2_stepdown,5.0,0.09,4,True,False,,0.001,0.1472,0.1462,3.1666,22.0024,True,True,True,
20260410_234422_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234422_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r05,ocs2_stepdown,5.0,0.09,5,True,False,,0.0004,0.1108,0.1104,3.0846,22.0024,True,True,True,
20260410_234457_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234457_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r06,ocs2_stepdown,5.0,0.09,6,True,False,,0.2812,0.2454,-0.0358,1.3106,10.781,False,False,True,
20260410_234519_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234519_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r07,ocs2_stepdown,5.0,0.09,7,True,False,,0.2814,0.3533,0.0719,3.1419,22.0013,True,True,True,
20260410_234553_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234553_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r08,ocs2_stepdown,5.0,0.09,8,True,False,,0.282,0.3539,0.0719,3.4369,22.0022,True,True,True,
20260410_234626_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234626_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r09,ocs2_stepdown,5.0,0.09,9,True,False,,0.2828,0.3484,0.0656,2.5964,22.0024,True,True,True,
20260410_234700_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234700_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp009_r10,ocs2_stepdown,5.0,0.09,10,True,False,,0.2812,0.3521,0.0709,2.7409,22.0024,True,True,True,
20260410_230404_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_p009_v1,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_230404_ocs2_stepdown_ctp009_height_only_nominal_v1_contactflagbias_p009_v1,ocs2_stepdown,5.0,0.09,,True,False,,0.283,0.3538,0.0708,3.1488,22.0022,True,True,True,
20260410_234735_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r01,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234735_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r01,ocs2_stepdown,5.0,0.1,1,True,False,,0.2814,0.3536,0.0723,3.458,22.0023,True,True,True,
20260410_234809_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r02,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234809_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r02,ocs2_stepdown,5.0,0.1,2,False,False,,0.2808,0.3043,0.0234,1.0492,7.8008,False,False,False,short_duration
20260410_234829_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r03,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234829_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r03,ocs2_stepdown,5.0,0.1,3,True,False,,0.2821,0.3542,0.0721,3.9719,22.0023,True,True,True,
20260410_234903_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r04,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234903_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r04,ocs2_stepdown,5.0,0.1,4,True,False,,0.2818,0.3531,0.0713,3.3349,22.0017,True,True,True,
20260410_234938_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r05,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_234938_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r05,ocs2_stepdown,5.0,0.1,5,True,False,,0.2826,0.1257,-0.1569,1.6129,11.5411,False,False,True,
20260410_235002_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r06,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235002_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r06,ocs2_stepdown,5.0,0.1,6,True,False,,0.2818,0.3536,0.0718,2.9928,22.0018,True,True,True,
20260410_235036_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r07,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235036_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r07,ocs2_stepdown,5.0,0.1,7,True,False,,0.0,0.5239,0.5239,0.8366,9.4207,False,False,True,
20260410_235102_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r08,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235102_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r08,ocs2_stepdown,5.0,0.1,8,True,False,,-0.0005,0.0559,0.0564,3.7329,22.0023,True,True,True,
20260410_235140_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r09,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235140_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r09,ocs2_stepdown,5.0,0.1,9,False,False,,0.2811,0.3141,0.033,0.915,7.441,False,False,False,short_duration
20260410_235200_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r10,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_235200_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_batch_5cm_ocs2_stepdown_ctp010_r10,ocs2_stepdown,5.0,0.1,10,True,False,,0.2804,0.136,-0.1444,1.819,12.5812,False,False,True,
20260410_222622_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_p010_v2,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_222622_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_p010_v2,ocs2_stepdown,5.0,0.1,,True,False,,0.2803,0.3535,0.0732,3.3725,22.0026,True,True,True,
20260410_224624_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_p010_rerun_v3,/home/ho/ros2_ws/src/quadruped_ros2_control/evaluation/go2_terrain_eval/results/20260410_224624_ocs2_stepdown_ctp010_height_only_nominal_v1_contactflagbias_p010_rerun_v3,ocs2_stepdown,5.0,0.1,,True,False,,0.282,0.3543,0.0723,3.324,22.0023,True,True,True,
